,MemberNo,Gender,Age,WorkCity,FFPdate,Category
51991,46254,男,86.0,台北,2007/5/15,2
51992,32215,男,36.0,贵阳,2011/9/19,0
51993,7152,男,39.0,深圳,2013/1/8,0
51994,40345,女,38.0,广州,2009/10/12,0
51995,18288,男,45.0,昆明,2011/1/24,1
51996,41252,男,34.0,烟台,2012/3/1,0
51997,5076,男,54.0,上海,2011/2/3,1
51998,6964,男,37.0,贵阳,2012/12/29,0
51999,31088,女,39.0,Pohang-si,2011/5/7,0
52001,52527,男,40.0,成都,2013/2/23,0
52002,22996,男,46.0,温州,2010/10/16,0
52003,1660,男,23.0,长春,2012/3/17,0
52004,41756,女,41.0,珠海,2011/7/21,0
52005,29172,男,65.0,新乡,2005/5/4,2
52006,35135,男,36.0,哈市,2011/3/27,1
52007,44215,女,48.0,哈尔滨,2013/1/14,0
52008,36715,男,46.0,北京,2006/5/22,2
52009,96,女,31.0,广州,2010/11/25,0
52010,5941,男,65.0,HK,2012/5/17,1
52011,43640,男,37.0,长春,2010/8/12,1
52012,45655,男,48.0,北京,2006/3/18,2
52013,17871,男,36.0,沈阳,2007/11/20,1
52014,26250,男,47.0,Wendlingen,2009/10/20,1
52015,22249,男,54.0,SOUTH MELBOURNE,2009/8/10,1
52016,22935,男,41.0,深圳,2012/3/27,1
52017,42645,女,31.0,上海,2012/8/28,0
52018,49438,女,49.0,HONGKONG,2010/8/17,0
52019,27999,男,45.0,北京,2006/11/19,2
52020,51994,女,50.0,贵阳,2012/5/1,1
52021,60979,男,52.0,贵阳,2012/5/11,1
52022,12446,男,53.0,,2008/7/2,1
52023,37379,男,30.0,孟州,2009/11/13,1
52024,10955,男,37.0,天津,2013/3/26,3
52025,58301,男,33.0,南京,2012/2/28,1
52026,3574,男,37.0,北京,2009/10/15,1
52027,36471,男,30.0,广州,2012/12/26,0
52028,54871,女,37.0,广州,2006/7/6,2
52029,35778,男,43.0,锦州,2008/6/25,2
52030,962,男,35.0,三水,2006/12/1,1
52031,38676,男,44.0,厦门,2007/8/14,1
52032,41201,女,41.0,昆明,2013/3/15,0
52033,260,女,45.0,大连,2011/7/9,0
52034,11909,男,52.0,广州,2008/3/3,2
52035,17321,男,34.0,上海市,2010/1/19,3
52036,37335,男,38.0,上海,2009/3/6,2
52037,45646,男,51.0,上海,2006/3/10,2
52038,18273,男,44.0,昆明,2011/1/13,0
52039,13998,男,34.0,慈溪,2011/1/31,1
52040,31376,男,41.0,重庆,2010/10/17,3
52041,31402,男,37.0,TOKYO,2010/2/17,3
52042,15495,男,37.0,合肥,2012/3/20,0
52043,53557,女,48.0,长春,2006/11/22,2
52044,42041,男,52.0,上海,2011/11/22,0
52045,52290,男,37.0,上海,2013/2/4,1
52046,55165,男,46.0,新乡,2007/2/8,1
52047,10338,男,38.0,余姚,2010/1/26,1
52048,16139,男,37.0,西安,2012/9/27,1
52049,56892,男,40.0,东莞,2010/3/31,0
52050,1411,男,30.0,南京,2010/8/10,0
52051,29797,男,39.0,深圳,2008/1/26,1
52052,47072,男,36.0,长沙市,2004/11/11,2
52053,42064,男,53.0,台北,2012/1/21,1
52054,60543,女,55.0,大连,2012/8/24,3
52055,50424,男,37.0,GUJRANWALA,2011/8/19,1
52056,10228,男,31.0,上海市,2007/11/3,2
52058,29,男,35.0,珠海,2009/11/11,0
52059,7858,男,45.0,北京市,2011/8/19,0
52060,61397,女,28.0,海口,2013/2/5,0
52061,33978,男,60.0,杭州,2012/10/29,1
52062,14258,男,33.0,AMA-GUN,2012/5/9,1
52063,41249,男,29.0,KAKEGAWA-SHI,2012/4/23,1
52064,51364,女,53.0,上海,2012/3/9,0
52065,2989,男,38.0,北京,2008/1/3,2
52066,4367,女,32.0,广州市,2010/1/15,1
52067,27553,男,33.0,深圳,2013/1/15,0
52068,26351,男,48.0,哈尔滨,2012/2/1,1
52069,56200,男,47.0,,2005/4/2,2
52070,12630,女,48.0,贵阳,2008/12/30,1
52071,23016,男,29.0,北京,2011/2/1,0
52072,39386,女,38.0,北京,2008/6/13,1
52073,37934,女,30.0,北京,2013/2/25,0
52074,59931,男,40.0,北京,2011/9/21,1
52075,14523,女,43.0,长沙,2012/9/8,1
52076,29661,男,30.0,无锡,2007/7/13,2
52077,8923,女,48.0,上海,2008/2/27,2
52078,2112,男,42.0,广州,2005/3/27,1
52079,13059,男,56.0,HO CHI MINH,2009/3/16,1
52080,44555,男,47.0,梅河口,2006/4/22,2
52081,17318,男,48.0,北京,2009/7/2,0
52082,1870,男,29.0,北京,2012/12/3,1
52083,55148,男,48.0,哈尔滨,2007/2/28,2
52084,33424,女,38.0,.,2012/6/7,1
52085,9921,男,45.0,广州,2006/11/28,2
52086,18570,男,44.0,广州,2012/10/16,1
52087,3041,男,,太和,2008/2/23,2
52088,18133,男,40.0,北京,2010/5/20,1
52089,50987,男,61.0,广州市,2012/4/22,1
52090,7702,男,50.0,长春市,2010/5/5,1
52091,12186,男,47.0,吉首,2008/4/10,1
52092,28024,女,40.0,广州市,2006/11/26,2
52093,46227,男,34.0,增城,2007/5/11,2
52094,36882,男,43.0,汕头,2006/10/13,2
52095,41155,男,33.0,广州,2011/1/29,0
52096,4912,女,27.0,上海,2010/10/11,0
52097,59599,男,38.0,深圳,2011/7/31,0
52098,1624,男,28.0,上海,2012/2/9,0
52099,56319,男,44.0,,2005/7/11,2
52100,15038,女,45.0,从化,2011/11/29,0
52101,4944,男,37.0,青田,2010/12/8,0
52102,15954,女,35.0,-,2012/11/22,0
52103,20104,男,37.0,深圳,2013/3/24,1
52104,30567,男,72.0,南京,2008/11/17,1
52105,10035,女,32.0,,2007/2/16,1
52106,34965,男,48.0,白山,2012/7/4,1
52107,47508,男,,深圳,2007/5/16,1
52108,48163,男,60.0,上海,2008/5/8,2
52109,418,男,60.0,广州,2012/8/23,0
52110,52786,男,56.0,沈阳,2010/2/17,3
52111,33202,女,40.0,长春市,2011/12/15,1
52112,14158,男,41.0,佛山,2011/2/23,0
52113,2721,男,36.0,温州,2007/12/1,2
52114,1220,女,70.0,BANGKOK,2007/9/16,2
52115,36892,男,42.0,汕头,2006/10/20,1
52116,24071,女,27.0,成都,2012/10/29,1
52117,10889,男,37.0,武汉,2013/1/18,0
52118,22941,男,45.0,大连,2010/11/13,0
52122,57952,女,45.0,北京,2008/12/20,1
52123,58802,男,30.0,南京,2011/4/25,1
52124,7077,女,28.0,shanghai,2012/11/22,1
52125,40172,女,62.0,北京,2009/6/1,1
52126,20149,男,52.0,常州市,2004/12/20,1
52127,22274,男,58.0,青岛,2009/7/16,1
52128,61627,女,42.0,大和郡山市,2010/6/9,0
52129,5195,男,53.0,贵阳,2012/7/23,1
52130,58866,女,29.0,上海,2011/8/7,0
52131,61255,男,31.0,上海,2013/3/20,0
52132,35336,男,50.0,乌鲁木齐,2011/4/7,0
52133,18185,男,47.0,北京,2010/5/3,0
52134,43336,男,37.0,北京,2013/1/23,0
52135,7048,男,37.0,乌市,2012/12/19,1
52136,30484,男,35.0,深圳,2008/8/31,1
52137,17696,男,54.0,贵阳,2005/11/7,2
52138,37157,男,39.0,深圳,2007/5/11,2
52139,34217,男,30.0,杭州,2013/2/14,0
52140,5057,女,35.0,广州,2011/1/16,1
52141,21238,男,48.0,北京,2009/1/23,1
52142,46721,男,36.0,南昌,2012/1/17,1
52143,22930,男,33.0,中山,2010/10/14,1
52144,28536,男,31.0,深圳,2011/4/19,0
52145,41924,女,28.0,北京,2012/11/2,0
52146,60554,男,47.0,贵阳,2012/9/6,1
52147,62164,男,58.0,哈尔滨,2011/3/18,0
52148,49082,男,32.0,东莞,2012/9/17,0
52150,12341,男,49.0,深圳,2008/6/16,2
52151,13832,男,41.0,北京,2011/6/17,1
52153,20007,男,50.0,广州,2012/12/19,0
52154,47221,男,33.0,,2005/4/12,2
52155,40418,女,31.0,上海,2010/7/31,1
52156,38635,男,42.0,北京,2007/8/3,1
52157,43087,男,29.0,贵阳,2012/5/1,1
52158,49900,男,26.0,北京,2011/6/24,0
52159,38810,女,33.0,珠海,2011/9/20,0
52160,134,男,27.0,广州市,2011/12/12,1
52161,15601,男,27.0,深圳,2012/7/16,1
52162,19101,男,40.0,广州,2006/12/1,1
52163,42138,女,28.0,广州,2011/12/14,1
52164,45476,男,30.0,广州,2012/10/30,0
52165,41353,女,56.0,Gongju-si,2012/12/8,1
52166,8973,女,30.0,深圳,2010/3/25,1
52167,22788,男,43.0,杭州,2010/12/21,1
52168,40836,女,52.0,郑州市,2011/7/27,1
52169,32543,女,49.0,汕头,2012/7/7,1
52170,35371,男,42.0,杭州,2011/9/1,1
52171,59826,女,28.0,北京,2012/1/25,0
52172,13215,女,28.0,江门,2009/7/30,1
52173,5021,女,50.0,上海,2010/11/8,0
52174,42427,女,28.0,大连,2012/7/1,0
52175,1364,男,53.0,深圳,2010/2/12,1
52176,60463,女,28.0,-,2012/4/23,0
52177,58248,男,43.0,北京,2009/8/4,3
52178,15606,男,37.0,北京,2012/7/6,0
52179,40568,女,32.0,广州,2010/8/10,0
52180,3236,男,,北京,2008/5/13,2
52181,47377,男,72.0,北京,2005/8/7,2
52182,60695,男,42.0,上海,2012/6/11,0
52183,2658,男,59.0,,2007/7/23,2
52184,51888,女,28.0,广州,2012/11/10,1
52185,7315,男,32.0,马鞍山,2013/2/20,1
52186,39238,男,38.0,上海,2008/9/2,1
52187,5963,男,42.0,兰州,2011/10/15,1
52188,37540,男,33.0,广州,2011/4/5,1
52189,33227,男,43.0,KOWLOON,2012/1/6,1
52190,17068,男,37.0,上海,2012/6/24,0
52191,28927,男,30.0,佛山,2013/1/12,1
52192,17272,男,30.0,济南,2012/6/9,1
52193,22336,男,46.0,厦门,2009/9/15,0
52194,7162,男,31.0,上海,2013/3/18,0
52195,30715,男,33.0,广州,2010/11/26,0
52196,8382,男,32.0,南阳,2012/3/23,1
52197,23689,女,50.0,广州,2012/5/28,1
52198,32969,男,57.0,穆棱,2012/4/6,1
52199,37680,男,30.0,nil,2012/3/19,1
52200,15161,女,47.0,HONGKONG,2011/11/7,1
52201,7692,男,46.0,沈阳市,2010/3/30,0
52202,41131,男,38.0,广州,2011/2/4,0
52203,46668,女,37.0,广州,2011/11/4,1
52204,22342,男,32.0,,2009/12/2,0
52205,44233,男,39.0,北京,2011/11/12,0
52206,62241,男,46.0,五常,2012/12/22,1
52207,15699,男,79.0,大连,2012/8/8,0
52208,43472,女,35.0,顺德,2013/1/27,0
52209,21012,男,47.0,深圳,2008/3/12,2
52210,45236,男,38.0,北京,2011/1/13,1
52211,10700,男,33.0,长沙,2012/6/11,0
52212,61383,女,50.0,上海,2013/2/12,1
52213,46474,男,36.0,北京,2010/5/14,3
52214,47751,男,41.0,佛山,2007/9/19,2
52215,51490,男,32.0,.,2012/5/20,0
52216,39626,男,27.0,长春,2008/12/30,1
52217,7518,男,48.0,沈阳,2009/7/13,0
52218,24181,男,33.0,西安市,2012/11/6,0
52219,883,男,39.0,上海,2006/10/26,1
52220,10549,男,30.0,--,2011/8/31,1
52221,27808,男,55.0,广州,2006/6/17,2
52222,6726,女,37.0,库尔勒,2013/1/13,1
52223,14863,男,41.0,芜湖,2012/9/12,0
52224,49122,男,41.0,三亚,2012/11/10,0
52225,15764,女,54.0,北京,2012/7/25,3
52226,27156,男,31.0,广州,2010/11/15,0
52227,51442,女,37.0,郑州,2012/11/10,1
52228,8032,男,36.0,沈阳,2012/11/20,0
52229,44529,男,47.0,沈阳市,2005/12/13,1
52230,61505,男,38.0,沈阳市,2013/3/20,1
52231,33589,男,29.0,深圳,2012/7/22,1
52232,59565,男,58.0,佛山,2011/10/21,0
52233,2037,男,43.0,,2004/12/28,1
52234,19137,女,44.0,北京,2006/11/8,2
52235,46770,男,29.0,上海,2012/4/8,1
52236,52577,女,45.0,花都,2013/1/3,0
52237,52165,女,22.0,成都,2012/12/2,1
52238,24255,男,48.0,大连,2011/12/18,0
52239,16555,女,22.0,广州,2013/3/1,1
52240,29441,女,40.0,广州,2007/5/28,1
52241,31510,男,51.0,佛山,2010/4/9,1
52242,32676,女,40.0,上海,2011/12/18,1
52243,18531,男,47.0,广州,2012/7/1,0
52244,13147,男,51.0,深圳,2009/8/29,1
52245,46997,女,23.0,广州,2013/1/25,0
52246,28092,男,38.0,上海,2007/2/22,1
52247,32122,男,32.0,上海,2011/3/30,0
52248,61550,男,56.0,烟台,2009/4/25,2
52249,55719,男,30.0,上海,2011/12/19,0
52250,25206,男,88.0,N,2012/12/2,3
52251,57281,女,38.0,湛江,2008/10/21,1
52252,35099,男,43.0,北京,2011/7/31,3
52253,60,男,45.0,大连,2010/5/24,1
52254,35206,男,46.0,厦门,2009/10/17,1
52255,61498,男,37.0,Seocho-gu,2013/3/13,0
52256,47949,男,41.0,海口,2008/1/17,1
52257,49338,男,31.0,广州,2009/10/23,0
52258,27175,女,39.0,广州,2010/11/17,0
52259,33929,男,48.0,和龙市,2012/9/20,1
52260,43027,男,56.0,和龙市,2012/9/20,1
52261,41727,男,32.0,佛山,2011/11/12,0
52262,61364,女,69.0,乌鲁木齐,2013/3/19,0
52263,21807,男,28.0,上海,2012/3/9,0
52264,53460,男,37.0,.,2011/6/22,0
52265,23943,男,36.0,北京,2011/9/13,1
52266,36347,男,43.0,北京,2012/2/27,1
52267,17123,女,55.0,沈阳,2012/6/5,1
52268,26169,女,43.0,沈阳,2012/6/5,1
52269,34987,女,48.0,沈阳,2012/6/5,1
52270,34988,男,48.0,沈阳,2012/6/5,1
52271,61546,女,46.0,长春市,2012/6/5,1
52272,61208,男,43.0,北京,2013/1/21,1
52273,59403,男,39.0,湛江,2011/11/3,0
52274,7956,男,47.0,沈阳市,2012/8/14,1
52275,3565,男,39.0,潍坊,2011/6/7,1
52276,18323,男,36.0,广州,2011/1/13,0
52277,562,女,47.0,北京,2005/12/30,2
52278,23224,男,37.0,成都,2011/3/19,0
52279,47732,男,50.0,长沙,2007/9/2,2
52280,36858,男,55.0,北京,2006/9/20,2
52281,16851,男,32.0,北京,2010/9/1,0
52282,26607,男,76.0,丹东,2006/1/26,1
52283,36242,女,32.0,上海,2011/6/24,0
52284,59938,男,41.0,沈阳,2011/10/12,3
52286,15586,女,74.0,贵阳,2012/8/15,1
52289,39907,男,51.0,辽源,2011/4/19,1
52290,62050,男,28.0,盘锦,2013/2/3,0
52291,62717,男,33.0,大连,2008/5/12,1
52292,7725,男,45.0,大连,2010/12/8,0
52293,45140,男,35.0,郑州,2010/12/13,0
52294,16236,女,45.0,北京,2012/10/24,1
52295,25236,男,50.0,阜康,2012/11/15,0
52296,60198,女,43.0,拉萨市,2012/2/19,3
52297,37841,男,46.0,DE KWAKEL,2012/11/2,3
52298,45395,男,41.0,北京,2012/5/22,0
52299,53164,男,42.0,上海,2011/2/18,0
52300,36901,男,61.0,JAKARTA,2006/11/15,2
52301,15143,男,39.0,广州,2012/2/19,1
52302,39542,男,36.0,北京,2008/8/23,2
52303,32263,男,32.0,上海,2011/3/28,0
52304,17267,男,54.0,靖江,2011/11/8,1
52305,26056,男,49.0,CORTIL-NOIRMANT,2011/8/9,1
52306,56403,男,43.0,北京,2005/10/1,3
52308,32253,女,53.0,广州,2011/10/10,0
52309,41157,男,38.0,佛山市,2011/3/31,0
52310,60327,女,30.0,SHATIN,2012/10/30,0
52311,13048,男,40.0,北京,2009/11/28,0
52312,61515,男,39.0,广州,2013/1/1,1
52313,27131,男,44.0,汕头,2010/4/12,1
52314,39330,女,33.0,广州,2008/6/17,2
52315,32096,男,44.0,广州,2011/4/6,1
52316,15059,男,42.0,大连,2011/12/7,1
52317,30586,女,27.0,深圳,2009/8/31,1
52318,32266,男,32.0,shenzhen,2012/9/2,0
52319,10511,男,37.0,广州,2011/6/16,1
52320,30078,女,28.0,长春市,2008/3/15,2
52321,48098,女,44.0,西安,2008/3/15,2
52322,23711,女,55.0,长春,2012/4/13,1
52323,35006,女,39.0,沈阳市,2012/4/12,1
52324,35138,男,40.0,哈市,2010/6/7,1
52325,43851,男,33.0,北京,2010/6/24,0
52326,50561,女,39.0,桑植县,2013/1/30,0
52327,19363,女,35.0,上海,2007/5/31,1
52328,61161,男,42.0,北京,2012/12/14,1
52329,17503,男,51.0,彭州,2011/5/22,1
52330,23405,女,38.0,Dublin,2011/4/14,1
52331,28112,男,75.0,北京,2007/2/19,2
52332,50111,男,37.0,广州,2011/2/16,0
52333,52999,男,30.0,上海,2012/7/26,1
52334,10654,男,30.0,廊坊,2012/3/22,0
52335,58676,男,36.0,东莞,2010/7/9,3
52336,6121,女,54.0,广州,2012/7/3,0
52337,34327,男,33.0,上海,2013/2/22,1
52338,4979,男,53.0,,2011/1/10,1
52339,7243,男,29.0,宁波市,2013/2/26,1
52340,44360,男,42.0,克拉玛依,2010/4/22,0
52341,10772,女,39.0,邗江,2012/9/19,0
52342,18755,男,50.0,珠海,2006/3/13,2
52343,31162,男,50.0,贵阳,2010/3/18,1
52344,39565,男,54.0,,2009/4/9,1
52345,62645,男,48.0,朝阳县,2007/4/13,1
52346,26875,女,38.0,HRB,2007/8/7,1
52347,44266,男,41.0,哈市,2010/12/24,1
52348,51003,女,25.0,林口县,2011/10/17,1
52349,58055,男,45.0,哈尔滨,2009/5/3,1
52350,32702,男,54.0,武汉,2011/7/13,0
52352,44433,男,39.0,乌鲁木齐,2011/3/25,1
52353,52694,男,52.0,沈阳,2009/12/12,0
52354,31709,男,25.0,广州市,2010/12/24,0
52355,42923,男,50.0,Yongin-si,2012/12/22,1
52356,7998,男,52.0,沈阳,2012/4/10,1
52357,17154,女,40.0,沈阳市,2012/7/17,1
52358,26224,男,45.0,沈阳,2013/1/13,1
52359,27381,男,25.0,惠州  ,2011/12/26,1
52360,62056,女,39.0,沈阳市,2012/5/8,1
52361,8708,男,50.0,长春,2008/8/15,1
52362,20382,男,38.0,杭州,2005/8/20,2
52363,24640,男,38.0,重庆,2012/5/1,0
52364,37749,男,38.0,上海,2012/6/27,0
52365,7419,男,44.0,番禺,2013/2/26,0
52366,9025,男,33.0,北京,2010/9/6,1
52367,20721,男,36.0,北京,2007/8/7,1
52368,22375,男,38.0,北京,2009/12/2,1
52369,33604,男,29.0,北京,2012/6/25,1
52370,43543,男,28.0,杭州,2013/3/18,0
52371,1108,男,33.0,广州,2007/4/4,2
52372,61787,女,37.0,大连,2010/6/1,0
52373,26115,男,29.0,南京,2012/12/30,0
52374,41022,女,38.0,广州,2010/11/29,0
52375,43169,男,29.0,无锡,2012/9/25,0
52376,28957,男,34.0,上海,2013/2/4,0
52377,9930,男,44.0,济南,2006/11/30,2
52378,6379,男,44.0,上海,2012/3/7,0
52379,18461,女,29.0,广州,2012/1/25,1
52380,13368,男,52.0,深圳,2009/11/20,1
52382,47208,男,48.0,广州,2005/4/6,1
52383,18508,女,32.0,广州,2012/5/22,0
52384,19045,男,54.0,HO CHI MINH CITY,2006/10/22,1
52385,44038,女,36.0,南阳,2012/9/10,1
52386,31468,女,41.0,深圳,2011/12/7,0
52387,21525,男,41.0,长沙,2008/7/18,2
52388,10764,女,39.0,广州,2012/9/1,0
52389,6526,男,33.0,乌鲁木齐,2012/6/1,1
52390,32841,女,28.0,上海,2011/10/8,1
52391,51305,男,42.0,东莞,2012/10/1,0
52392,408,男,29.0,北京,2012/7/31,0
52393,30220,女,38.0,广州,2008/5/24,2
52394,21428,女,28.0,桂林,2008/6/6,2
52395,9008,男,45.0,大连,2010/3/29,1
52396,16451,男,38.0,喀什,2013/2/4,0
52397,37760,男,29.0,深圳市,2012/7/11,1
52398,5469,男,57.0,杭州,2011/8/22,1
52399,59090,男,52.0,DUNEDIN,2011/1/22,0
52400,25052,男,58.0,北京,2012/8/16,1
52401,46284,男,67.0,珠海,2007/6/26,2
52402,6539,女,29.0,广州,2012/7/15,1
52403,48697,男,61.0,北京,2008/10/9,1
52404,59085,男,48.0,BRUNSWKK,2011/4/14,1
52405,51417,女,29.0,上海,2012/9/3,0
52406,49374,男,60.0,KUCHING,2009/11/24,1
52407,55263,男,43.0,长沙,2007/3/1,2
52408,6418,男,43.0,台北,2012/3/28,1
52409,10995,男,52.0,广州市,2004/12/2,2
52410,46752,女,32.0,广州,2012/3/22,0
52411,37809,男,30.0,杭州,2012/9/17,0
52412,5131,男,33.0,HK,2011/7/14,0
52413,42737,男,38.0,诸暨,2012/5/31,1
52414,30157,男,41.0,汕头,2008/4/20,2
52415,43568,男,51.0,Gangdong-gu,2013/3/1,0
52416,45615,男,52.0,上海,2006/2/8,2
52417,22778,男,50.0,上海,2010/9/9,1
52418,44157,男,49.0,沈阳,2013/1/28,0
52419,19443,女,35.0,北京,2008/4/16,2
52420,18616,男,50.0,北京,2013/1/24,0
52421,7088,女,32.0,广州,2012/12/3,0
52422,10503,女,35.0,深圳,2011/5/15,1
52423,7495,女,60.0,大连,2009/12/11,0
52424,61191,女,28.0,乌鲁木齐,2012/11/11,1
52425,47103,男,76.0,,2004/12/24,1
52426,11978,女,62.0,东莞,2008/1/18,1
52427,62433,男,33.0,南京,2011/8/2,1
52428,61419,女,25.0,潮州,2013/3/5,1
52429,23990,男,32.0,Toyama-shi,2012/12/9,1
52430,44763,男,42.0,乐清,2008/2/5,1
52431,50327,男,30.0,Uijeongbu-si,2012/7/5,1
52432,39692,男,52.0,上海,2008/10/26,1
52433,30074,男,44.0,北京,2008/3/7,1
52434,49601,女,41.0,上海,2010/5/14,1
52435,53355,男,52.0,乌鲁木齐,2011/1/18,0
52436,11138,男,55.0,北京,2005/4/29,2
52437,47077,男,58.0,郑州,2004/12/2,2
52438,22236,男,43.0,广州,2009/8/27,0
52439,29806,男,44.0,呼和浩特,2007/11/13,2
52440,27003,女,59.0,伊宁,2007/3/1,2
52441,47828,男,30.0,晋江,2008/2/6,2
52442,257,男,61.0,北京,2011/6/14,0
52443,18095,男,44.0,乌鲁木齐,2008/3/8,1
52444,48333,男,32.0,东莞,2008/8/23,2
52446,54633,男,37.0,宁波,2006/1/26,2
52447,10210,男,52.0,广州,2007/7/1,1
52448,14868,男,39.0,厦门,2012/8/19,1
52449,21595,男,47.0,泸州,2011/8/7,1
52450,31853,男,36.0,杭州,2011/1/15,1
52451,56852,女,48.0,福州,2007/10/20,3
52452,57386,男,52.0,北京,2010/2/15,1
52453,48754,男,48.0,花都,2008/12/16,2
52454,31057,男,43.0,深圳,2009/7/6,0
52455,42962,女,46.0,北京,2012/12/31,0
52456,51293,男,48.0,北京,2012/7/11,0
52457,4647,男,39.0,深圳,2010/4/16,0
52458,23277,男,43.0,贵阳,2012/7/8,1
52459,53162,男,35.0,兴平,2011/10/2,1
52460,20765,女,35.0,广州,2007/9/5,2
52461,16816,男,48.0,上海,2009/11/11,0
52462,9069,女,37.0,大连,2010/11/29,0
52463,4960,男,30.0,北京,2011/4/25,1
52464,49594,男,32.0,晋江,2010/12/13,1
52465,9045,男,32.0,东莞,2010/11/19,1
52466,25292,男,36.0,深圳,2012/11/30,1
52467,29201,男,54.0,,2005/6/4,2
52468,30471,男,46.0,晋江,2008/9/4,2
52469,52067,男,63.0,NOISY LE GRAND,2012/11/4,1
52470,53470,男,32.0,北京,2011/10/8,0
52471,18168,男,45.0,大连,2010/1/5,1
52472,60429,男,46.0,杭州,2012/5/15,1
52473,60415,男,34.0,深圳,2012/4/16,1
52474,12989,男,51.0,杭州,2009/4/26,2
52475,13921,男,48.0,临安,2010/9/13,0
52476,35235,女,42.0,广州,2013/2/26,1
52477,9481,男,37.0,东莞市,2012/1/29,0
52478,17874,男,41.0,,2008/1/18,2
52479,39603,女,33.0,武汉市,2010/10/7,1
52480,1826,女,32.0,深圳,2012/10/23,1
52481,33014,女,69.0,深圳,2012/1/14,1
52482,42354,男,49.0,磐石市,2012/4/22,1
52483,61879,男,24.0,长春,2010/11/30,1
52484,29674,男,48.0,,2007/10/10,1
52485,55611,女,29.0,深圳,2011/4/26,0
52486,959,男,37.0,长沙,2006/12/5,1
52487,32372,男,26.0,,2012/12/2,1
52488,39440,女,,深圳,2008/11/11,1
52489,12833,男,65.0,深圳,2011/4/15,1
52490,56041,男,33.0,北京,2013/3/5,1
52491,60504,女,23.0,贵阳,2012/8/3,0
52492,21596,女,41.0,佳木斯,2008/10/24,1
52493,33003,男,49.0,重庆,2011/11/17,1
52494,54959,男,47.0,常熟,2006/10/9,2
52495,23584,女,40.0,Geumcheon-gu,2012/2/4,1
52496,55701,男,34.0,上海,2011/11/24,1
52497,37449,男,47.0,湛江,2010/7/21,0
52498,29598,女,42.0,深圳,2007/6/25,2
52499,27731,男,72.0,汉川,2006/4/29,3
52500,50027,男,46.0,东莞,2012/4/19,0
52501,41510,女,40.0,大连,2011/11/23,1
52502,21802,男,52.0,太原,2012/5/21,1
52503,61410,女,27.0,广州,2013/1/21,1
52504,22644,男,31.0,北京,2012/6/11,0
52505,60085,男,40.0,北京,2012/1/27,0
52506,45235,男,30.0,广州,2011/1/13,3
52507,32213,男,29.0,贵阳,2012/5/1,1
52508,3995,男,60.0,昆山,2009/9/1,1
52509,17561,男,33.0,武汉,2012/1/25,0
52510,48383,女,30.0,广州,2008/9/8,1
52511,8271,男,50.0,南昌,2010/8/12,0
52512,36558,女,37.0,　,2006/1/17,2
52513,37839,女,40.0,惠州,2012/10/31,1
52514,60860,男,34.0,广州,2012/10/14,1
52515,8498,男,86.0,大连,2006/6/4,1
52516,24232,男,37.0,上海,2011/11/26,1
52517,56717,男,31.0,武汉市,2008/1/10,1
52518,22722,男,40.0,哈尔滨,2011/3/6,1
52519,46681,男,37.0,南京,2011/11/22,0
52520,29169,男,53.0,,2005/4/16,1
52521,60535,女,42.0,乌鲁木齐,2012/6/16,1
52522,53443,男,34.0,上海,2011/12/1,0
52523,10186,男,53.0,上海,2007/6/12,2
52524,48676,男,23.0,南宁,2010/10/5,0
52525,26315,男,27.0,北京,2012/8/13,1
52526,17247,女,29.0,上海,2013/2/15,0
52527,131,女,43.0,广州,2009/11/18,0
52528,13218,男,27.0,肇庆,2009/7/28,0
52529,28620,男,30.0,中山,2011/10/30,0
52530,15894,女,65.0,唐山,2012/10/5,1
52531,20981,男,36.0,兴化,2007/12/7,1
52532,19527,男,41.0,成都,2010/2/7,1
52533,23520,男,29.0,北京,2011/4/17,1
52534,52238,男,41.0,上海,2013/2/15,0
52535,5325,男,36.0,上海,2012/2/16,0
52536,18179,男,48.0,,2010/4/19,0
52537,9629,男,59.0,广州,2006/5/1,2
52538,5907,男,39.0,-,2012/4/29,0
52539,10196,男,67.0,湛江,2007/6/11,2
52540,23411,男,45.0,长春,2011/5/25,0
52541,49566,男,54.0,北京,2010/4/23,3
52542,14765,男,41.0,北京,2011/8/10,1
52543,34221,男,45.0,-,2013/3/12,0
52544,40065,男,55.0,,2010/10/31,3
52545,58113,女,35.0,,2009/12/25,1
52546,21164,男,57.0,北京,2008/3/21,1
52547,34707,男,61.0,长春,2010/2/11,0
52548,23290,男,53.0,贵阳,2013/1/9,1
52549,33936,女,47.0,贵阳,2013/1/9,1
52550,60980,男,57.0,贵阳,2013/1/9,1
52551,48855,男,37.0,广州,2009/6/30,2
52552,50294,女,67.0,昆山,2011/6/3,0
52553,243,女,29.0,广州,2011/3/14,1
52554,28690,男,32.0,南宁,2012/3/11,1
52555,41748,女,26.0,汕头,2012/3/28,1
52556,60870,男,32.0,番禺,2012/9/16,1
52557,59399,男,39.0,深圳市,2011/8/24,1
52558,15857,男,38.0,广州,2012/8/11,0
52559,57438,女,53.0,南海,2008/7/16,1
52560,35547,男,62.0,沈阳市,2007/1/2,1
52561,24426,男,40.0,北京,2012/6/12,0
52562,27449,女,35.0,广州,2012/7/1,0
52563,22537,男,33.0,深圳,2010/3/25,1
52564,41330,女,42.0,武汉,2012/12/22,1
52565,4864,男,28.0,海口,2011/3/15,0
